id,type of property,subtype of property,locality,latitude,longitude,street,province,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10677390,HOUSE,HOUSE,Trooz,50.5734988,5.6870982,Rue Charles Magnette 24/40,Liège,4870,235000.0,residential_sale,3,37,166.0,installed,,True,,,,,166.0,1050.0,4.0,,to_be_done_up
10677787,HOUSE,MIXED_USE_BUILDING,Andenne,50.4877783,5.0974406,Place des Tilleuls 3,Namur,5300,245000.0,residential_sale,4,24,240.0,installed,,True,True,40.0,,,240.0,214.0,2.0,,to_be_done_up
10576366,HOUSE,HOUSE,Braine-l'Alleud,50.6821691,4.3665658,122 RUE DE MONT-ST-PONT,Walloon Brabant,1420,260000.0,residential_sale,2,24,130.0,installed,,False,True,20.0,True,55.0,130.0,155.0,2.0,,good
10677389,HOUSE,HOUSE,Trooz,50.5734988,5.6870982,Rue Charles Magnette 24/40,Liège,4870,330000.0,residential_sale,4,37,166.0,installed,,True,,,,,166.0,1700.0,4.0,,to_be_done_up
10675317,HOUSE,HOUSE,Sprimont,50.5342375,5.6269531,Grand rue 191,Liège,4140,349000.0,residential_sale,4,17,175.0,installed,False,False,True,30.0,True,120.0,175.0,311.0,3.0,False,to_be_done_up
10681956,APARTMENT,APARTMENT,Ixelles,50.8240545,4.3576564,Parvis Sainte-Alix 37,Brussels,1050,465000.0,residential_sale,2,25,95.0,hyper_equipped,False,False,True,4.0,,,95.0,,2.0,False,to_be_done_up
10681410,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.8517897,4.4362248,"Wezembeeklaan, 120",Brussels,1200,595000.0,residential_sale,3,36,120.0,usa_hyper_equipped,False,False,True,13.0,,,120.0,,,False,as_new
10678924,APARTMENT,APARTMENT,Wichelen Serskamp,50.9924477,3.9258959,Hoogstraat 20,East Flanders,9260,195000.0,residential_sale,2,0,91.0,usa_hyper_equipped,False,False,True,,,,91.0,,3.0,False,as_new
10679101,APARTMENT,PENTHOUSE,Liège,50.6202942,5.5816176,Rue Simon 46/2,Liège,4020,375000.0,residential_sale,3,62,214.0,not_installed,False,False,,,,,214.0,,2.0,False,to_be_done_up
10687323,APARTMENT,APARTMENT,St-Amandsberg,51.051435,3.7481525,Dampoortstraat 41,East Flanders,9040,254000.0,residential_sale,2,0,95.0,0,False,False,True,,,,95.0,,2.0,,good
10677844,APARTMENT,APARTMENT,Gent,51.0577415,3.7442982,"Zuidstationstraat, 28",East Flanders,9000,185000.0,residential_sale,2,30,101.0,semi_equipped,,True,True,2.0,,,101.0,,2.0,,to_restore
10676921,APARTMENT,FLAT_STUDIO,SINT-LAMBRECHTS-WOLUWE,50.85038,4.433975,Vismarkt 10 c,Brussels,1200,199000.0,residential_sale,0,0,31.0,installed,True,True,True,3.0,,,31.0,0.0,4.0,,good
10676530,APARTMENT,APARTMENT,Knokke-Heist,51.3439184,3.2855955,"Koningslaan, 131",West Flanders,8300,594000.0,residential_sale,3,35,78.0,installed,True,False,True,6.0,,,78.0,,2.0,False,as_new
10479538,APARTMENT,APARTMENT,Knokke-Heist,51.3537443,3.2937502,Albert plein 6 ,West Flanders,8300,647500.0,residential_sale,2,0,74.0,usa_hyper_equipped,False,False,True,,,,74.0,0.0,2.0,False,just_renovated
10685977,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.8429804,4.4214991,"Rue de Wavre, 27",Brussels,1200,310000.0,residential_sale,2,30,85.0,semi_equipped,False,False,True,3.0,,,85.0,0.0,2.0,False,to_be_done_up
10685922,APARTMENT,APARTMENT,Ixelles,50.8203965,4.3554719,"Av. de Tervueren, 37",Brussels,1050,380000.0,residential_sale,1,0,74.0,installed,,False,True,,,,74.0,0.0,2.0,False,good
10686762,APARTMENT,APARTMENT,Knokke-Heist,51.3542833,3.293466,Albert plein 10,West Flanders,8300,1095000.0,residential_sale,2,0,65.0,hyper_equipped,False,False,,,,,65.0,0.0,2.0,False,as_new
10673143,APARTMENT,APARTMENT,Arlon,49.704462,5.828224,Avenue de Longwy 340,Luxembourg,6700,230000.0,residential_sale,1,0,54.0,installed,,True,True,,,,54.0,0.0,,,good
10673142,APARTMENT,APARTMENT,Aubange,49.5606581,5.7941945,Avenue de Longwy 340,Luxembourg,6790,260000.0,residential_sale,2,0,110.0,installed,,True,,,True,,110.0,0.0,4.0,,good
10673608,APARTMENT,APARTMENT,Gent,51.0279302,3.7484312,Sluizeken 16,East Flanders,9000,299000.0,residential_sale,1,30,76.0,hyper_equipped,,True,True,9.0,,,76.0,,2.0,,good
10673609,APARTMENT,APARTMENT,GENTBRUGGE,51.0279302,3.7484312,Sluizeken 16,East Flanders,9050,299000.0,residential_sale,1,30,76.0,hyper_equipped,,True,True,9.0,,,76.0,,2.0,,good
10631448,APARTMENT,APARTMENT,Gent,51.0414388,3.7342629,Zwijnaardsesteenweg 23,East Flanders,9000,405000.0,residential_sale,3,38,110.0,installed,,True,,,,,110.0,0.0,2.0,,just_renovated
10673204,APARTMENT,APARTMENT,Uccle,50.8035234,4.3676572,Montagne de Saint-Job 100,Brussels,1180,750000.0,residential_sale,2,75,197.0,hyper_equipped,False,False,True,40.0,,,197.0,0.0,4.0,False,as_new
10685241,APARTMENT,FLAT_STUDIO,Antwerp,51.2220158,4.4036262,Plantin en Moretuslei 135A,Antwerp,2000,115000.0,residential_sale,1,25,32.0,installed,,True,,,,,32.0,,2.0,,good
10685240,APARTMENT,FLAT_STUDIO,Antwerp,51.2220158,4.4036262,Plantin en Moretuslei 135A,Antwerp,2000,115000.0,residential_sale,1,25,32.0,installed,,True,,,,,32.0,,2.0,,good
10685239,APARTMENT,FLAT_STUDIO,Antwerp,51.2220158,4.4036262,Plantin en Moretuslei 135A,Antwerp,2000,115000.0,residential_sale,1,25,32.0,installed,,True,,,,,32.0,,2.0,,good
10685381,APARTMENT,APARTMENT,Liège,50.6472114,5.5865377,Rue Arnold Delsupexhe 103,Liège,4000,169500.0,residential_sale,2,0,72.0,0,,True,True,4.0,,,72.0,0.0,2.0,,good
10650385,APARTMENT,APARTMENT,Etterbeek,50.8330336,4.3992032,,Brussels,1040,349000.0,residential_sale,2,0,85.0,0,,False,True,6.0,,,85.0,0.0,3.0,False,good
10684546,APARTMENT,APARTMENT,Etterbeek,50.8321994,4.3976707,Avenue Clémentine 31/4,Brussels,1040,379000.0,residential_sale,2,40,105.0,0,False,False,True,10.0,,,105.0,0.0,3.0,False,to_be_done_up
10684930,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.8571876,4.4328392,Rue Tenbosch 37,Brussels,1200,398000.0,residential_sale,2,0,90.0,usa_hyper_equipped,,False,True,,,,90.0,0.0,2.0,False,as_new
10683901,APARTMENT,APARTMENT,Uccle,50.8119638,4.352404,AVENUE BRUGMANN 16,Brussels,1180,435000.0,residential_sale,2,45,95.0,hyper_equipped,False,False,True,,,,95.0,0.0,2.0,False,as_new
10685231,APARTMENT,PENTHOUSE,Schaerbeek,50.8633932,4.3892682,Avenue du Roi Chevalier  67,Brussels,1020,550000.0,residential_sale,2,56,130.0,usa_hyper_equipped,,True,True,50.0,,,130.0,0.0,,,just_renovated
10672667,APARTMENT,PENTHOUSE,Ixelles,50.8191105,4.3664748,Boulevard de la Cambre 42,Brussels,1050,200000.0,residential_sale,1,23,43.0,semi_equipped,False,False,True,8.0,,,43.0,,2.0,,as_new
10672892,APARTMENT,APARTMENT,Leuven,50.8815127,4.693725,Tiensesteenweg 93,Flemish Brabant,3000,295000.0,residential_sale,2,25,81.0,installed,,False,True,12.0,,,81.0,,2.0,,good
10672808,APARTMENT,DUPLEX,Mechelen,51.0290205,4.4714459,,Antwerp,2800,339000.0,residential_sale,2,0,90.0,installed,,True,True,5.0,True,6.0,90.0,0.0,1.0,False,as_new
10678111,HOUSE,HOUSE,ZERKEGEM,51.1635974,3.0733668,Gistelsteenweg 88,West Flanders,8490,440000.0,residential_sale,3,0,161.0,installed,,True,True,,,,161.0,1846.0,4.0,,good
10675584,HOUSE,HOUSE,Ottignies-Louvain-la-Neuve Céroux-Mousty,50.6624804,4.5538174,Rue de Rixensart 77,Walloon Brabant,1341,465000.0,residential_sale,3,20,220.0,semi_equipped,False,False,,,True,800.0,220.0,837.0,4.0,False,good
10677091,HOUSE,VILLA,Nieuwpoort,51.1294998,2.7469903,Albert I-laan 173/J,West Flanders,8620,520000.0,residential_sale,4,0,221.0,installed,False,False,True,40.0,True,400.0,221.0,753.0,4.0,False,to_be_done_up
10675314,HOUSE,HOUSE,Etterbeek,50.8425239,4.4007326,Avenue Baron Albert d'Huart 130,Brussels,1040,595000.0,residential_sale,3,32,150.0,installed,False,False,True,,,,150.0,140.0,3.0,False,to_renovate
10676873,HOUSE,HOUSE,Tervuren,50.839268,4.5408686,Boulevard Saint-Michel 15,Flemish Brabant,3080,935000.0,residential_sale,5,0,295.0,installed,,True,True,28.0,True,,295.0,1362.0,4.0,,to_be_done_up
10681696,HOUSE,HOUSE,Seraing,50.6185131,5.4874215,Rue de la Wallonie 2A,Liège,4101,129000.0,residential_sale,3,17,126.0,not_installed,False,False,True,58.0,True,235.0,126.0,330.0,3.0,False,to_renovate
10684084,HOUSE,HOUSE,Bruxelles,50.8763476,4.356555,Chaussée d'Alsemberg 528,Brussels,1020,460000.0,residential_sale,4,17,210.0,usa_installed,False,False,True,,,,210.0,225.0,2.0,False,good
10666853,HOUSE,HOUSE,Saint-Nicolas,50.6474335,5.5164847,Rue de la Wallonie 2A,Liège,4420,319000.0,residential_sale,3,29,194.0,usa_installed,False,False,True,34.0,True,82.0,194.0,197.0,2.0,False,as_new
10667297,HOUSE,HOUSE,Gent,51.0664781,3.6886469,Sint-Denijslaan 1,East Flanders,9000,319000.0,residential_sale,3,21,154.0,usa_semi_equipped,False,False,,,True,8.0,154.0,55.0,2.0,False,to_be_done_up
10667819,HOUSE,HOUSE,Braine-l'Alleud,50.6813768,4.3590259,122 RUE DE MONT-ST-PONT,Walloon Brabant,1420,320000.0,residential_sale,3,22,88.0,installed,False,False,True,20.0,True,250.0,88.0,405.0,3.0,False,good
10666111,HOUSE,VILLA,Waterloo,50.709085,4.3751635,drève richelle 96,Walloon Brabant,1410,498000.0,residential_sale,5,33,140.0,hyper_equipped,False,False,True,,True,700.0,140.0,1132.0,4.0,False,to_be_done_up
10666139,HOUSE,VILLA,Lasne,50.6872832,4.4786277,Avenue Fond Jean Rosy 17A,Walloon Brabant,1380,995000.0,residential_sale,6,53,300.0,not_installed,False,False,,,,,300.0,14631.0,4.0,False,to_restore
10673206,HOUSE,HOUSE,Mechelen,51.0339225,4.5143631,Hoogstraat 5,Antwerp,2800,513000.0,residential_sale,3,34,160.0,hyper_equipped,,False,True,,True,600.0,160.0,699.0,3.0,False,as_new
10680520,HOUSE,HOUSE,Wetteren,50.9980804,3.868035,Zuidlaan 72,East Flanders,9230,250000.0,residential_sale,3,0,178.0,semi_equipped,,True,True,25.0,True,574.0,178.0,729.0,2.0,,to_renovate
10680203,HOUSE,HOUSE,Sombreffe,50.5199676,4.6046523,Chaussee de Charleroi 59 B,Namur,5140,275000.0,residential_sale,3,35,120.0,semi_equipped,,True,True,36.0,True,220.0,120.0,335.0,3.0,,good
10685238,HOUSE,MIXED_USE_BUILDING,Antwerp,51.2220158,4.4036262,Plantin en Moretuslei 135A,Antwerp,2000,115000.0,residential_sale,1,25,32.0,installed,,True,,,,,32.0,332.0,2.0,,good
10685225,HOUSE,HOUSE,Harelbeke,50.8341045,3.3219349,Burg Gillonlaan 115,West Flanders,8530,339000.0,residential_sale,3,0,160.0,installed,,True,True,,,,160.0,359.0,3.0,,good
10684312,HOUSE,HOUSE,PUURS,51.0759192,4.2851172,Dorpshart 10,Antwerp,2870,425000.0,residential_sale,4,23,285.0,installed,,True,True,20.0,,,285.0,317.0,2.0,,good
10684972,HOUSE,APARTMENT_BLOCK,Deerlijk,50.8518409,3.3508311,Astridlaan 1,West Flanders,8540,598500.0,residential_sale,3,0,688.0,usa_hyper_equipped,False,False,True,,,,688.0,400.0,4.0,False,as_new
10685009,HOUSE,VILLA,Waterloo,50.7047021,4.4150871,Chaussée de Tervuren 186,Walloon Brabant,1410,670000.0,residential_sale,4,33,150.0,hyper_equipped,False,False,True,,True,,150.0,1454.0,4.0,,good
10685224,HOUSE,VILLA,HULSTE,50.8837172,3.2954473,Burg Gillonlaan 115,West Flanders,8531,920000.0,residential_sale,5,0,450.0,hyper_equipped,,True,,,,,450.0,1336.0,4.0,,as_new
10687318,HOUSE,APARTMENT_BLOCK,Charleroi Jumet,50.4358679,4.4215954,122 RUE DE MONT-ST-PONT,Hainaut,6040,395000.0,residential_sale,4,28,150.0,installed,False,False,,,,,150.0,652.0,3.0,False,good
10687559,HOUSE,HOUSE,Roosdaal,50.8389664,4.0825428,Burchtstraat 12,Flemish Brabant,1760,620000.0,residential_sale,3,50,284.0,hyper_equipped,False,False,,,,,284.0,1460.0,4.0,False,as_new
10665484,HOUSE,HOUSE,Geraardsbergen,50.772023,3.8780525,Grote Markt 35,East Flanders,9500,240000.0,residential_sale,3,20,125.0,installed,,True,,,,,125.0,58.0,2.0,,just_renovated
10664236,HOUSE,HOUSE,Bruxelles,50.8353748,4.3441765,av. de la Floride 77,Brussels,1000,550000.0,residential_sale,5,0,265.0,installed,False,False,,,,,265.0,110.0,2.0,False,to_be_done_up
10663833,HOUSE,MANSION,Ninove,50.8403433,4.0192195,Sint-Denijslaan 1,East Flanders,9400,615000.0,residential_sale,5,50,450.0,installed,False,False,True,,True,1100.0,450.0,1260.0,4.0,False,good
10672578,HOUSE,HOUSE,Linkebeek,50.7687591,4.3103022,Alsembergsesteenweg 660,Flemish Brabant,1630,495000.0,residential_sale,3,39,161.0,installed,,True,True,,,,161.0,303.0,3.0,,good
10676543,HOUSE,TOWN_HOUSE,Vilvoorde,50.925066,4.426947,Parklaan 59/1,Flemish Brabant,1800,339000.0,residential_sale,2,36,132.0,not_installed,False,False,True,44.0,True,72.0,132.0,165.0,2.0,False,to_be_done_up
10676544,HOUSE,HOUSE,Zaventem,50.8875634,4.4735991,Parklaan 59/1,Flemish Brabant,1930,345000.0,residential_sale,3,23,115.0,semi_equipped,False,False,True,24.0,True,125.0,115.0,238.0,3.0,False,to_be_done_up
10681355,HOUSE,HOUSE,Aywaille,50.4432296,5.6780962,Avenue Louis Libert 1,Liège,4920,265000.0,residential_sale,3,40,281.0,installed,False,False,True,,,,281.0,690.0,3.0,False,to_renovate
10673039,APARTMENT,PENTHOUSE,Uccle,50.8111423,4.3611022,"Rue Abbé Cuypers (étage 1), 3 ",Brussels,1180,520000.0,residential_sale,3,40,120.0,hyper_equipped,False,False,True,15.0,,,120.0,0.0,2.0,False,as_new
10672778,APARTMENT,APARTMENT,Gent,51.0466362,3.7166312,Kouter 98,East Flanders,9000,549000.0,residential_sale,3,0,145.0,semi_equipped,False,False,True,3.0,,,145.0,,4.0,False,to_be_done_up
10681373,APARTMENT,APARTMENT,Dilbeek,50.8486814,4.2824505,Rue Potaerdenberg 31,Flemish Brabant,1700,260000.0,residential_sale,2,40,105.0,usa_hyper_equipped,False,False,True,5.0,,,105.0,0.0,2.0,False,good
10685049,APARTMENT,APARTMENT,Forest,50.8288205,4.3312974,rue Antoine Breart 42,Brussels,1190,290000.0,residential_sale,3,34,120.0,installed,False,False,True,25.0,,,120.0,0.0,2.0,False,good
10686210,APARTMENT,PENTHOUSE,Ninove,50.8388876,4.0249911,Steenweg 171 Bis,East Flanders,9400,175000.0,residential_sale,3,0,90.0,semi_equipped,,True,,,,,90.0,,2.0,,good
10686352,APARTMENT,APARTMENT,Anderlecht,50.8393662,4.3116027,Rue Royale 178,Brussels,1070,331000.0,residential_sale,2,27,95.0,usa_hyper_equipped,False,False,True,6.0,,,95.0,0.0,2.0,False,as_new
10686350,APARTMENT,APARTMENT,Brugge,51.209997,3.2343987,Moerkerkse Steenweg 1,West Flanders,8000,395000.0,residential_sale,2,0,115.0,usa_hyper_equipped,False,False,True,30.0,,,115.0,,2.0,False,as_new
10672098,APARTMENT,APARTMENT,ROCOURT,50.6763801,5.5406076,Rue de l'Yser 30,Liège,4000,420000.0,residential_sale,3,44,144.0,installed,,True,True,18.0,,,144.0,0.0,,,good
10672317,APARTMENT,APARTMENT,Sint-Pieters-Woluwe,50.8359482,4.4167962,Waterloosesteenweg 631,Brussels,1150,765000.0,residential_sale,4,0,253.0,hyper_equipped,False,False,True,11.0,,,253.0,0.0,2.0,False,good
10672307,APARTMENT,APARTMENT,Brussels City,50.8435475,4.3900478,Waterloosesteenweg 631,Brussels,1000,985000.0,residential_sale,4,0,221.0,hyper_equipped,False,False,,,,,221.0,0.0,2.0,False,to_be_done_up
10679364,APARTMENT,FLAT_STUDIO,Schaerbeek,50.8657211,4.3906581,Rue Royale 178,Brussels,1030,165000.0,residential_sale,0,30,40.0,installed,False,False,True,5.0,,,40.0,0.0,4.0,False,just_renovated
10680511,APARTMENT,APARTMENT,Wetteren,51.0038029,3.8918329,Zuidlaan 72,East Flanders,9230,220000.0,residential_sale,2,0,78.0,installed,,True,,,,,78.0,,2.0,,good
10680313,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.842861,4.4191384,"Avenue des Cerisiers, 212",Brussels,1200,230000.0,residential_sale,1,22,68.0,0,False,False,True,,,,68.0,0.0,2.0,False,to_be_done_up
10679608,APARTMENT,APARTMENT,Oudenaarde,50.8646953,3.6138257,Bourgondiëstraat 13,East Flanders,9700,235000.0,residential_sale,2,0,103.0,hyper_equipped,False,False,True,12.0,,,103.0,0.0,3.0,False,good
10679052,APARTMENT,APARTMENT,Gent,51.0407425,3.7360188,Sint-Denijslaan 1,East Flanders,9000,435000.0,residential_sale,2,24,100.0,usa_hyper_equipped,False,False,True,2.0,,,100.0,,2.0,False,as_new
10678994,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,50.8275015,4.4004864,Rue Belliard 200,Brussels,1150,570000.0,residential_sale,2,55,105.0,usa_hyper_equipped,False,False,True,8.0,,,105.0,,2.0,False,just_renovated
10678815,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.8499737,4.4307301,Parvis Sainte-Alix 37,Brussels,1200,595000.0,residential_sale,4,45,150.0,hyper_equipped,False,False,True,9.0,,,150.0,0.0,2.0,,good
10670715,APARTMENT,FLAT_STUDIO,Ixelles,50.8317568,4.3567339,"Chaussée de Waterloo, 690",Brussels,1050,185000.0,residential_sale,0,29,35.0,usa_hyper_equipped,,False,,,,,35.0,0.0,,False,good
10670714,APARTMENT,FLAT_STUDIO,Saint-Gilles,50.8317568,4.3567339,"Chaussée de Waterloo, 690",Brussels,1060,185000.0,residential_sale,0,29,35.0,usa_hyper_equipped,,False,,,,,35.0,0.0,,False,good
10601428,APARTMENT,APARTMENT,Ganshoren,50.8754815,4.3088171,Steenweg 171 Bis,Brussels,1083,219000.0,residential_sale,2,37,98.0,semi_equipped,,True,True,7.0,,,98.0,,2.0,,good
10668949,APARTMENT,APARTMENT,Anderlecht,50.8391243,4.3071248,Rue Potaerdenberg 31,Brussels,1070,239000.0,residential_sale,2,0,82.0,usa_hyper_equipped,False,False,,,,,82.0,0.0,2.0,False,as_new
10671060,APARTMENT,APARTMENT,Huy,50.5198579,5.2354282,Avenue des Ardennes 1/02,Liège,4500,250000.0,residential_sale,3,33,98.0,installed,,True,True,,,,98.0,0.0,,,good
10668605,APARTMENT,APARTMENT,Blankenberge,51.3162394,3.1287781,Franchommelaan 82-86,West Flanders,8370,289000.0,residential_sale,2,0,68.0,installed,True,True,True,,,,68.0,,,,good
10669125,APARTMENT,APARTMENT,Gent Sint-Denijs-Westrem,51.0227733,3.6927236,Sint-Denijslaan 1,East Flanders,9051,325000.0,residential_sale,2,31,91.0,installed,False,False,True,15.0,,,91.0,,2.0,False,to_be_done_up
10670349,APARTMENT,APARTMENT,Evere,50.8624078,4.4174392,"Avenue des Cerisiers, 95",Brussels,1140,385000.0,residential_sale,2,40,92.0,hyper_equipped,False,False,True,10.0,,,92.0,0.0,2.0,False,just_renovated
10668885,APARTMENT,APARTMENT,Antwerp,51.2065846,4.3861539,Sint-Katelijnevest 24,Antwerp,2000,425000.0,residential_sale,3,0,108.0,usa_hyper_equipped,,False,True,10.0,,,108.0,,2.0,,good
10670895,APARTMENT,PENTHOUSE,Uccle,50.7937575,4.3528952,Chaussée de la Hulpe 166,Brussels,1180,595000.0,residential_sale,3,46,133.0,installed,,True,True,15.0,,,133.0,0.0,2.0,,good
10588500,APARTMENT,LOFT,Brussels City,50.8664844,4.3405527,Immo Van Middelem,Brussels,1000,1250000.0,residential_sale,3,40,366.0,hyper_equipped,False,False,True,114.0,,,366.0,,4.0,,as_new
10675358,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,50.854408,4.3156854,Rue Potaerdenberg 31,Brussels,1080,180000.0,residential_sale,1,0,71.0,installed,False,False,,,,,71.0,0.0,2.0,False,to_be_done_up
10677271,APARTMENT,APARTMENT,Schoten,51.2531868,4.4888434,Valkebeekstraat 24,Antwerp,2900,209000.0,residential_sale,2,0,95.0,semi_equipped,,True,True,2.0,,,95.0,,2.0,,to_be_done_up
10682118,HOUSE,HOUSE,Kortrijk,50.8137643,3.2478037,Burg Gillonlaan 115,West Flanders,8500,365000.0,residential_sale,2,0,150.0,installed,,True,True,,,,150.0,278.0,2.0,,as_new
10682116,HOUSE,HOUSE,Kortrijk,50.8137643,3.2478037,Burg Gillonlaan 115,West Flanders,8500,365000.0,residential_sale,2,0,150.0,installed,,True,True,,,,150.0,278.0,2.0,,as_new
10681382,HOUSE,HOUSE,Etterbeek,50.8330436,4.3909659,Avenue de Tervueren 446,Brussels,1040,575000.0,residential_sale,4,0,145.0,hyper_equipped,False,False,,,,,145.0,50.0,3.0,False,good
10686150,HOUSE,HOUSE,Saint-Hubert,50.0300213,5.3798802,Chaussée de Liège 7,Luxembourg,6870,270000.0,residential_sale,3,27,120.0,semi_equipped,False,False,True,,True,450.0,120.0,500.0,4.0,False,to_be_done_up
10686226,HOUSE,HOUSE,Gooik,50.7655123,4.0855191,Alsembergsesteenweg 660,Flemish Brabant,1755,440000.0,residential_sale,3,0,180.0,hyper_equipped,,True,True,,,,180.0,410.0,3.0,,good
10660214,HOUSE,HOUSE,Gent,51.0629001,3.7039537,Sint-Denijslaan 1,East Flanders,9000,272000.0,residential_sale,3,14,119.0,usa_installed,False,False,,,,,119.0,55.0,2.0,False,good
10660333,HOUSE,HOUSE,Russeignies,50.7505255,3.5426078,Stationstraat 30,Hainaut,7750,275000.0,residential_sale,5,22,172.0,installed,False,False,True,80.0,True,210.0,172.0,818.0,4.0,False,good
10659704,HOUSE,HOUSE,Dendermonde,51.0325066,4.0902114,Marktplein 11,East Flanders,9200,599000.0,residential_sale,4,48,378.0,installed,,True,,,True,,378.0,571.0,3.0,,to_be_done_up
10493036,HOUSE,HOUSE,Knokke-Heist,51.3375187,3.2963615,Albert plein 6 ,West Flanders,8300,1250000.0,residential_sale,5,0,182.0,usa_hyper_equipped,False,False,True,,,,182.0,145.0,2.0,False,good
10671473,HOUSE,HOUSE,Asse Zellik,50.8794901,4.2899264,Astridlaan 1,Flemish Brabant,1731,485000.0,residential_sale,6,41,290.0,hyper_equipped,,False,True,,True,701.0,290.0,701.0,2.0,False,to_be_done_up
10671527,HOUSE,HOUSE,Drogenbos,50.7687591,4.3103022,Alsembergsesteenweg 660,Flemish Brabant,1620,495000.0,residential_sale,3,39,161.0,installed,,True,True,,,,161.0,303.0,3.0,,good
10672355,HOUSE,HOUSE,Auderghem,50.821479,4.4287471,Place Communale 8,Brussels,1160,549000.0,residential_sale,5,36,200.0,installed,False,False,True,18.0,,,200.0,94.0,3.0,False,good
10671672,HOUSE,HOUSE,Woluwe-Saint-Pierre,50.8266163,4.4466398,"Val des Seigneurs, 9a",Brussels,1150,795000.0,residential_sale,4,45,185.0,hyper_equipped,False,False,True,,True,300.0,185.0,392.0,3.0,False,good
10677791,HOUSE,HOUSE,Kortrijk,50.8318431,3.2500181,Burg Gillonlaan 115,West Flanders,8490,399000.0,residential_sale,4,52,200.0,installed,,True,True,,True,,200.0,180.0,3.0,,just_renovated
10673633,HOUSE,HOUSE,Etterbeek,50.8385122,4.3861996,Rue Alphonse Renard 1,Brussels,1040,1295000.0,residential_sale,6,30,400.0,installed,False,False,True,15.0,True,,400.0,380.0,2.0,,good
10679928,HOUSE,VILLA,Binche,50.4068156,4.1720311,Rue de Saintes 11/3,Hainaut,7130,795000.0,residential_sale,6,60,460.0,installed,False,True,,,True,,460.0,12530.0,4.0,,good
10679916,HOUSE,VILLA,Buvrinnes,50.38873,4.20524,Rue de Saintes 11/3,Hainaut,7133,795000.0,residential_sale,6,60,460.0,installed,False,True,True,,True,,460.0,12530.0,4.0,,good
10685226,HOUSE,HOUSE,Kortrijk,50.8224044,3.2523598,Burg Gillonlaan 115,West Flanders,8500,169500.0,residential_sale,2,0,150.0,semi_equipped,,True,True,,True,,150.0,132.0,2.0,,to_renovate
10684665,HOUSE,HOUSE,Aalst,50.939076,4.0339165,Molenstraat 74,East Flanders,9300,178000.0,residential_sale,3,50,185.0,0,,False,,,,,185.0,50.0,2.0,,to_renovate
10685122,HOUSE,HOUSE,LONZEE,50.5551691,4.7317541,Chaussee de Charleroi 59 B,Namur,5030,240000.0,residential_sale,2,0,120.0,not_installed,,True,,,True,200.0,120.0,427.0,3.0,,to_renovate
10684586,HOUSE,HOUSE,Seraing,50.5825866,5.5043656,Place Merlot 6,Liège,4100,250000.0,residential_sale,2,31,103.0,semi_equipped,False,False,True,33.0,,,103.0,113.0,3.0,False,good
10684657,HOUSE,HOUSE,Gent,51.0642157,3.6971976,Sint-Denijslaan 1,East Flanders,9000,415000.0,residential_sale,3,0,134.0,installed,False,False,True,14.0,,,134.0,111.0,2.0,False,as_new
10683654,HOUSE,HOUSE,Kraainem,50.8588704,4.4626803,"Avenue des Cerisiers, 212",Flemish Brabant,1950,449000.0,residential_sale,3,30,167.0,not_installed,False,False,True,14.0,True,310.0,167.0,418.0,3.0,False,to_renovate
10684905,HOUSE,VILLA,Nivelles,50.5886574,4.3308649,Rue de Saintes 11/3,Walloon Brabant,1400,575000.0,residential_sale,4,32,280.0,installed,False,False,True,,,,280.0,1371.0,4.0,True,to_be_done_up
10684821,HOUSE,VILLA,Les-Bons-Villers,50.5377515,4.4144975,Rue de Saintes 11/3,Hainaut,6210,575000.0,residential_sale,4,32,280.0,installed,False,False,True,,,,280.0,1371.0,4.0,True,to_be_done_up
10683613,HOUSE,HOUSE,Watermael-Boitsfort,50.8035539,4.4057819,,Brussels,1170,730000.0,residential_sale,3,0,185.0,usa_installed,,True,True,15.0,True,50.0,185.0,155.0,2.0,False,good
10683628,HOUSE,HOUSE,Woluwe-Saint-Pierre,50.8253109,4.403254,Rue Belliard 200,Brussels,1150,785000.0,residential_sale,5,36,244.0,hyper_equipped,False,False,True,5.0,,,244.0,0.0,3.0,False,as_new
10683627,HOUSE,HOUSE,Auderghem,50.8253109,4.403254,Rue Belliard 200,Brussels,1160,785000.0,residential_sale,5,36,244.0,hyper_equipped,False,False,True,5.0,,,244.0,0.0,3.0,False,as_new
